SnapshotDate,TransactionType,FTR_ID,Source,Sink,MW_Current,OriginalAcquisitionCost,MW_Previous,MW_Sold,Notes,HedgeType,StartDate,EndDate,AcquisitionCost_Previous,AcquisitionCost_Current,SaleProceeds,Profit,TradingPeriods,PricePerMW
2026-01-31,INITIAL,8851187,BEN,HAY,8.0,65491.2,,,,,,,,,,,,
2026-01-31,INITIAL,8850607,BEN,HAY,40.3,329911.92,,,,,,,,,,,,
2026-01-31,INITIAL,8850729,WKM,HAY,3.7,8551.44,,,,,,,,,,,,
2026-01-31,INITIAL,8851190,WKM,HAY,52.6,121569.12,,,,,,,,,,,,
2026-01-31,INITIAL,8850958,WKM,HAY,4.0,9244.8,,,,,,,,,,,,
2026-01-31,INITIAL,8850959,WKM,HAY,1.0,2311.2,,,,,,,,,,,,
2026-01-31,INITIAL,8851508,WKM,HAY,13.8,31894.56,,,,,,,,,,,,
2026-01-31,INITIAL,8850812,BEN,INV,1.3,7873.2,,,,,,,,,,,,
2026-01-31,INITIAL,8851157,BEN,INV,8.1,42515.28,,,,,,,,,,,,
2026-01-31,INITIAL,8851555,BEN,INV,0.6,3149.28,,,,,,,,,,,,
2026-01-31,INITIAL,8851183,BEN,ISL,35.8,450822.24,,,,,,,,,,,,
2026-01-31,INITIAL,8850893,BEN,ISL,11.7,147335.76,,,,,,,,,,,,
2026-01-31,INITIAL,8850978,BEN,ISL,7.5,94284.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851181,INV,ISL,33.3,345014.64,,,,,,,,,,,,
2026-01-31,INITIAL,8851146,KIK,ISL,0.4,5.76,,,,,,,,,,,,
2026-01-31,INITIAL,8850801,KIK,ISL,29.9,430.56,,,,,,,,,,,,
2026-01-31,INITIAL,8850826,KIK,ISL,4.1,59.04,,,,,,,,,,,,
2026-01-31,INITIAL,8851546,KIK,ISL,7.3,105.12,,,,,,,,,,,,
2026-01-31,INITIAL,8851569,KIK,ISL,1.7,24.48,,,,,,,,,,,,
2026-01-31,INITIAL,8850892,BEN,KIK,11.3,208688.4,,,,,,,,,,,,
2026-01-31,INITIAL,8851185,ISL,KIK,21.9,128666.88,,,,,,,,,,,,
2026-01-31,INITIAL,8850885,ISL,KIK,10.6,62277.12,,,,,,,,,,,,
2026-01-31,INITIAL,8850811,BEN,OTA,1.8,31505.76,,,,,,,,,,,,
2026-01-31,INITIAL,8850980,BEN,OTA,7.6,133024.32,,,,,,,,,,,,
2026-01-31,INITIAL,8851498,BEN,OTA,5.0,87516.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851194,BEN,OTA,1.6,32716.8,,,,,,,,,,,,
2026-01-31,INITIAL,8850611,BEN,OTA,2.0,40896.0,,,,,,,,,,,,
2026-01-31,INITIAL,8850618,HAY,OTA,2.4,29427.84,,,,,,,,,,,,
2026-01-31,INITIAL,8850734,WKM,OTA,7.8,76883.04,,,,,,,,,,,,
2026-01-31,INITIAL,8851191,WKM,OTA,5.6,55198.08,,,,,,,,,,,,
2026-01-31,INITIAL,8851195,WKM,OTA,91.2,881867.52,,,,,,,,,,,,
2026-01-31,INITIAL,8850661,WKM,OTA,26.0,251409.6,,,,,,,,,,,,
2026-01-31,INITIAL,8851197,WKM,OTA,0.3,2900.88,,,,,,,,,,,,
2026-01-31,INITIAL,8851130,HAY,RDF,0.6,1857.6,,,,,,,,,,,,
2026-01-31,INITIAL,8851591,HAY,RDF,0.5,1548.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851156,WKM,RDF,1.2,648.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851193,WKM,RDF,21.9,11826.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851178,WKM,RDF,10.0,5400.0,,,,,,,,,,,,
2026-01-31,INITIAL,8850662,WKM,RDF,4.6,2484.0,,,,,,,,,,,,
2026-01-31,INITIAL,8850975,WKM,RDF,3.0,1620.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851255,WKM,RDF,0.1,54.0,,,,,,,,,,,,
2026-01-31,INITIAL,8851603,WKM,RDF,1.4,756.0,,,,,,,,,,,,
2026-01-31,INITIAL,8853155,INV,WKM,6.2,83583.94,,,,,,,,,,,,
2026-01-31,INITIAL,8853892,INV,WKM,2.7,36399.46,,,,,,,,,,,,
2026-01-31,INITIAL,8853504,OTA,WKM,5.0,-50406.0,,,,,,,,,,,,
2026-01-31,INITIAL,8853477,RDF,WKM,1.2,973.15,,,,,,,,,,,,
2026-01-31,INITIAL,8853062,RDF,WKM,3.6,2919.46,,,,,,,,,,,,
2026-01-31,INITIAL,8853526,RDF,WKM,25.6,20760.58,,,,,,,,,,,,
2026-01-31,INITIAL,8852950,RDF,WKM,1.1,892.06,,,,,,,,,,,,
2026-01-31,INITIAL,8853197,RDF,WKM,10.6,9893.71,,,,,,,,,,,,
2026-01-31,INITIAL,8853443,HAY,BEN,0.7,666.62,,,,,,,,,,,,
2026-01-31,INITIAL,8853012,HAY,BEN,11.8,11237.38,,,,,,,,,,,,
2026-01-31,INITIAL,8853522,HAY,BEN,21.9,20855.81,,,,,,,,,,,,
2026-01-31,INITIAL,8852991,HAY,BEN,6.4,6094.85,,,,,,,,,,,,
2026-01-31,INITIAL,8853300,HAY,BEN,3.0,2856.96,,,,,,,,,,,,
2026-01-31,INITIAL,8853299,HAY,BEN,3.0,2856.96,,,,,,,,,,,,
2026-01-31,INITIAL,8853208,HAY,BEN,13.0,12380.16,,,,,,,,,,,,
2026-01-31,INITIAL,8853310,HAY,BEN,26.9,25617.41,,,,,,,,,,,,
2026-01-31,INITIAL,8853853,HAY,BEN,15.5,14760.96,,,,,,,,,,,,
2026-01-31,INITIAL,8853143,INV,BEN,9.0,12119.76,,,,,,,,,,,,
2026-01-31,INITIAL,8853152,INV,BEN,1.4,1885.3,,,,,,,,,,,,
2026-01-31,INITIAL,8852984,INV,BEN,1.6,2154.62,,,,,,,,,,,,
2026-01-31,INITIAL,8853889,INV,BEN,0.6,807.98,,,,,,,,,,,,
2026-01-31,INITIAL,8853439,ISL,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,8853868,ISL,BEN,19.8,441.94,,,,,,,,,,,,
2026-01-31,INITIAL,8853521,BEN,HAY,6.7,59817.6,,,,,,,,,,,,
2026-01-31,INITIAL,8852998,BEN,HAY,31.1,277660.8,,,,,,,,,,,,
2026-01-31,INITIAL,8853153,INV,HAY,5.8,62675.3,,,,,,,,,,,,
2026-01-31,INITIAL,8853890,INV,HAY,2.4,25686.6,,,,,,,,,,,,
2026-01-31,INITIAL,8853448,OTA,HAY,0.6,1383.84,,,,,,,,,,,,
2026-01-31,INITIAL,8853473,RDF,HAY,0.6,1843.63,,,,,,,,,,,,
2026-01-31,INITIAL,8853487,WKM,HAY,0.6,1526.69,,,,,,,,,,,,
2026-01-31,INITIAL,8853065,WKM,HAY,48.5,123407.28,,,,,,,,,,,,
2026-01-31,INITIAL,8853524,WKM,HAY,47.4,120608.35,,,,,,,,,,,,
2026-01-31,INITIAL,8853294,WKM,HAY,4.0,10177.92,,,,,,,,,,,,
2026-01-31,INITIAL,8853838,WKM,HAY,10.2,25953.7,,,,,,,,,,,,
2026-01-31,INITIAL,8853514,BEN,INV,4.1,28368.72,,,,,,,,,,,,
2026-01-31,INITIAL,8853531,BEN,INV,1.6,11070.72,,,,,,,,,,,,
2026-01-31,INITIAL,8853517,BEN,ISL,45.8,592226.98,,,,,,,,,,,,
2026-01-31,INITIAL,8853229,BEN,ISL,13.4,173271.65,,,,,,,,,,,,
2026-01-31,INITIAL,8853515,INV,ISL,12.3,118050.48,,,,,,,,,,,,
2026-01-31,INITIAL,8853236,INV,ISL,11.4,109412.64,,,,,,,,,,,,
2026-01-31,INITIAL,8853481,KIK,ISL,0.4,5.95,,,,,,,,,,,,
2026-01-31,INITIAL,8853137,KIK,ISL,43.5,647.28,,,,,,,,,,,,
2026-01-31,INITIAL,8853876,KIK,ISL,8.4,124.99,,,,,,,,,,,,
2026-01-31,INITIAL,8853007,BEN,KIK,4.8,90958.46,,,,,,,,,,,,
2026-01-31,INITIAL,8853228,BEN,KIK,12.0,227396.16,,,,,,,,,,,,
2026-01-31,INITIAL,8853530,BEN,KIK,0.8,15129.98,,,,,,,,,,,,
2026-01-31,INITIAL,8853312,BEN,KIK,2.2,41607.46,,,,,,,,,,,,
2026-01-31,INITIAL,8853235,INV,KIK,2.5,39060.0,,,,,,,,,,,,
2026-01-31,INITIAL,8853519,ISL,KIK,26.7,160904.88,,,,,,,,,,,,
2026-01-31,INITIAL,8852999,BEN,OTA,1.0,18726.48,,,,,,,,,,,,
2026-01-31,INITIAL,8853315,BEN,OTA,5.2,97377.7,,,,,,,,,,,,
2026-01-31,INITIAL,8853528,BEN,OTA,1.0,21985.2,,,,,,,,,,,,
2026-01-31,INITIAL,8852994,BEN,OTA,0.5,10992.6,,,,,,,,,,,,
2026-01-31,INITIAL,8852987,HAY,OTA,2.6,33929.38,,,,,,,,,,,,
2026-01-31,INITIAL,8853911,HAY,OTA,8.5,110922.96,,,,,,,,,,,,
2026-01-31,INITIAL,8853167,RDF,OTA,0.0,11973.19,,,,,,,,,,,,
2026-01-31,INITIAL,8853904,RDF,OTA,0.0,5442.36,,,,,,,,,,,,
2026-01-31,INITIAL,8853529,WKM,OTA,87.0,877064.4,,,,,,,,,,,,
2026-01-31,INITIAL,8852944,WKM,OTA,26.0,262111.2,,,,,,,,,,,,
2026-01-31,INITIAL,8853828,WKM,OTA,3.3,33267.96,,,,,,,,,,,,
2026-01-31,INITIAL,8853525,WKM,OTA,5.2,53660.26,,,,,,,,,,,,
2026-01-31,INITIAL,8853189,WKM,OTA,10.9,112480.15,,,,,,,,,,,,
2026-01-31,INITIAL,8853913,HAY,RDF,5.2,18222.05,,,,,,,,,,,,
2026-01-31,INITIAL,8853154,INV,RDF,6.0,82628.64,,,,,,,,,,,,
2026-01-31,INITIAL,8853891,INV,RDF,2.5,34428.6,,,,,,,,,,,,
2026-01-31,INITIAL,8853527,WKM,RDF,22.9,13118.95,,,,,,,,,,,,
2026-01-31,INITIAL,8853512,WKM,RDF,6.1,3494.57,,,,,,,,,,,,
2026-01-31,INITIAL,8852943,WKM,RDF,3.1,1775.93,,,,,,,,,,,,
2026-01-31,INITIAL,8853588,WKM,RDF,0.2,114.58,,,,,,,,,,,,
2026-01-31,INITIAL,8853523,HAY,WKM,20.2,64774.13,,,,,,,,,,,,
2026-01-31,INITIAL,8852985,HAY,WKM,5.4,17315.86,,,,,,,,,,,,
2026-01-31,INITIAL,8853204,HAY,WKM,16.9,54192.22,,,,,,,,,,,,
2026-01-31,INITIAL,8855503,HAY,WKM,15.0,48992.4,,,,,,,,,,,,
2026-01-31,INITIAL,8855825,HAY,WKM,17.2,56177.95,,,,,,,,,,,,
2026-01-31,INITIAL,8855247,HAY,WKM,4.0,13064.64,,,,,,,,,,,,
2026-01-31,INITIAL,8855453,INV,WKM,3.9,56262.02,,,,,,,,,,,,
2026-01-31,INITIAL,8856210,INV,WKM,1.6,23081.86,,,,,,,,,,,,
2026-01-31,INITIAL,8855779,RDF,WKM,1.2,982.08,,,,,,,,,,,,
2026-01-31,INITIAL,8855353,RDF,WKM,5.9,4828.56,,,,,,,,,,,,
2026-01-31,INITIAL,8855465,RDF,WKM,8.9,7283.76,,,,,,,,,,,,
2026-01-31,INITIAL,8855828,RDF,WKM,15.7,12848.88,,,,,,,,,,,,
2026-01-31,INITIAL,8855282,RDF,WKM,0.9,736.56,,,,,,,,,,,,
2026-01-31,INITIAL,8855496,RDF,WKM,8.3,6792.72,,,,,,,,,,,,
2026-01-31,INITIAL,8855898,RDF,WKM,0.0,81.84,,,,,,,,,,,,
2026-01-31,INITIAL,8856222,RDF,WKM,3.8,3109.92,,,,,,,,,,,,
2026-01-31,INITIAL,8855745,HAY,BEN,0.9,850.39,,,,,,,,,,,,
2026-01-31,INITIAL,8855824,HAY,BEN,28.6,27023.57,,,,,,,,,,,,
2026-01-31,INITIAL,8855241,HAY,BEN,2.4,2267.71,,,,,,,,,,,,
2026-01-31,INITIAL,8855507,HAY,BEN,26.7,25228.3,,,,,,,,,,,,
2026-01-31,INITIAL,8855598,HAY,BEN,3.0,2834.64,,,,,,,,,,,,
2026-01-31,INITIAL,8855599,HAY,BEN,3.0,2834.64,,,,,,,,,,,,
2026-01-31,INITIAL,8855609,HAY,BEN,18.2,17196.82,,,,,,,,,,,,
2026-01-31,INITIAL,8855960,HAY,BEN,0.0,4062.98,,,,,,,,,,,,
2026-01-31,INITIAL,8855743,INV,BEN,0.6,749.95,,,,,,,,,,,,
2026-01-31,INITIAL,8855434,INV,BEN,12.8,15998.98,,,,,,,,,,,,
2026-01-31,INITIAL,8855248,INV,BEN,3.7,4624.7,,,,,,,,,,,,
2026-01-31,INITIAL,8855910,INV,BEN,2.0,2499.84,,,,,,,,,,,,
2026-01-31,INITIAL,8855741,ISL,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,8855431,ISL,BEN,30.9,689.69,,,,,,,,,,,,
2026-01-31,INITIAL,8855903,ISL,BEN,1.3,29.02,,,,,,,,,,,,
2026-01-31,INITIAL,8856179,ISL,BEN,29.6,660.67,,,,,,,,,,,,
2026-01-31,INITIAL,8855803,OTA,BEN,5.1,-96908.98,,,,,,,,,,,,
2026-01-31,INITIAL,8855823,BEN,HAY,4.3,42613.34,,,,,,,,,,,,
2026-01-31,INITIAL,8855234,BEN,HAY,21.5,213066.72,,,,,,,,,,,,
2026-01-31,INITIAL,8855449,INV,HAY,0.0,34596.0,,,,,,,,,,,,
2026-01-31,INITIAL,8856206,INV,HAY,0.0,14508.0,,,,,,,,,,,,
2026-01-31,INITIAL,8855832,OTA,HAY,1.6,-16058.5,,,,,,,,,,,,
2026-01-31,INITIAL,8855356,WKM,HAY,14.0,33852.0,,,,,,,,,,,,
2026-01-31,INITIAL,8855467,WKM,HAY,18.3,44249.4,,,,,,,,,,,,
2026-01-31,INITIAL,8855826,WKM,HAY,51.8,125252.4,,,,,,,,,,,,
2026-01-31,INITIAL,8855593,WKM,HAY,4.0,9672.0,,,,,,,,,,,,
2026-01-31,INITIAL,8855490,WKM,HAY,0.2,483.6,,,,,,,,,,,,
2026-01-31,INITIAL,8855835,WKM,HAY,1.3,3143.4,,,,,,,,,,,,
2026-01-31,INITIAL,8856224,WKM,HAY,7.8,18860.4,,,,,,,,,,,,
2026-01-31,INITIAL,8855616,BEN,INV,29.6,179482.56,,,,,,,,,,,,
2026-01-31,INITIAL,8855440,BEN,ISL,0.6,12447.12,,,,,,,,,,,,
2026-01-31,INITIAL,8855819,BEN,ISL,9.7,120737.06,,,,,,,,,,,,
2026-01-31,INITIAL,8855838,BEN,ISL,1.6,19915.39,,,,,,,,,,,,
2026-01-31,INITIAL,8856197,BEN,ISL,0.3,4978.85,,,,,,,,,,,,
2026-01-31,INITIAL,8855834,BEN,ISL,2.2,27334.56,,,,,,,,,,,,
2026-01-31,INITIAL,8855615,BEN,ISL,5.9,73306.32,,,,,,,,,,,,
2026-01-31,INITIAL,8855316,INV,ISL,9.5,72871.08,,,,,,,,,,,,
2026-01-31,INITIAL,8855817,INV,ISL,13.6,104320.7,,,,,,,,,,,,
2026-01-31,INITIAL,8855250,INV,ISL,0.8,6136.51,,,,,,,,,,,,
2026-01-31,INITIAL,8855535,INV,ISL,22.4,171822.34,,,,,,,,,,,,
2026-01-31,INITIAL,8855907,INV,ISL,0.7,5369.45,,,,,,,,,,,,
2026-01-31,INITIAL,8855783,KIK,ISL,0.4,5.95,,,,,,,,,,,,
2026-01-31,INITIAL,8855428,KIK,ISL,44.1,656.21,,,,,,,,,,,,
2026-01-31,INITIAL,8856187,KIK,ISL,8.5,126.48,,,,,,,,,,,,
2026-01-31,INITIAL,8855298,BEN,KIK,1.6,40059.19,,,,,,,,,,,,
2026-01-31,INITIAL,8855441,BEN,KIK,0.0,22642.15,,,,,,,,,,,,
2026-01-31,INITIAL,8856198,BEN,KIK,0.0,10450.22,,,,,,,,,,,,
2026-01-31,INITIAL,8855833,BEN,KIK,1.2,20855.81,,,,,,,,,,,,
2026-01-31,INITIAL,8855534,INV,KIK,8.2,103713.6,,,,,,,,,,,,
2026-01-31,INITIAL,8855821,ISL,KIK,21.8,108506.45,,,,,,,,,,,,
2026-01-31,INITIAL,8855258,ISL,KIK,6.0,29864.16,,,,,,,,,,,,
2026-01-31,INITIAL,8855839,ISL,KIK,0.1,497.74,,,,,,,,,,,,
2026-01-31,INITIAL,8855804,OTA,KIK,5.0,-8109.6,,,,,,,,,,,,
2026-01-31,INITIAL,8855290,BEN,OTA,0.2,3800.35,,,,,,,,,,,,
2026-01-31,INITIAL,8855617,BEN,OTA,14.2,269824.99,,,,,,,,,,,,
2026-01-31,INITIAL,8855442,BEN,OTA,2.5,57587.09,,,,,,,,,,,,
2026-01-31,INITIAL,8855830,BEN,OTA,0.5,11074.44,,,,,,,,,,,,
2026-01-31,INITIAL,8856199,BEN,OTA,1.1,24363.77,,,,,,,,,,,,
2026-01-31,INITIAL,8855245,HAY,OTA,3.1,37940.28,,,,,,,,,,,,
2026-01-31,INITIAL,8856230,HAY,OTA,1.8,22029.84,,,,,,,,,,,,
2026-01-31,INITIAL,8855451,INV,OTA,0.9,23398.8,,,,,,,,,,,,
2026-01-31,INITIAL,8856208,INV,OTA,0.4,9359.52,,,,,,,,,,,,
2026-01-31,INITIAL,8855361,WKM,OTA,1.0,9381.84,,,,,,,,,,,,
2026-01-31,INITIAL,8855471,WKM,OTA,0.0,28145.52,,,,,,,,,,,,
2026-01-31,INITIAL,8855827,WKM,OTA,2.3,21578.23,,,,,,,,,,,,
2026-01-31,INITIAL,8856228,WKM,OTA,0.0,12196.39,,,,,,,,,,,,
2026-01-31,INITIAL,8855831,WKM,OTA,42.2,387750.48,,,,,,,,,,,,
2026-01-31,INITIAL,8855288,WKM,OTA,28.1,258194.04,,,,,,,,,,,,
2026-01-31,INITIAL,8855604,WKM,OTA,10.0,91884.0,,,,,,,,,,,,
2026-01-31,INITIAL,8855605,WKM,OTA,6.7,61562.28,,,,,,,,,,,,
2026-01-31,INITIAL,8855836,WKM,OTA,0.3,2756.52,,,,,,,,,,,,
2026-01-31,INITIAL,8856139,WKM,OTA,5.0,45942.0,,,,,,,,,,,,
2026-01-31,INITIAL,8855443,BEN,RDF,5.9,79495.66,,,,,,,,,,,,
2026-01-31,INITIAL,8856200,BEN,RDF,2.5,33684.6,,,,,,,,,,,,
2026-01-31,INITIAL,8855452,INV,RDF,3.8,55950.29,,,,,,,,,,,,
2026-01-31,INITIAL,8856209,INV,RDF,1.6,23558.02,,,,,,,,,,,,
2026-01-31,INITIAL,8855829,WKM,RDF,13.3,7619.3,,,,,,,,,,,,
2026-01-31,INITIAL,8855289,WKM,RDF,2.8,1604.06,,,,,,,,,,,,
2026-01-31,INITIAL,8855610,WKM,RDF,9.8,5614.22,,,,,,,,,,,,
2026-01-31,INITIAL,8855837,WKM,RDF,3.9,2234.23,,,,,,,,,,,,
2026-01-31,INITIAL,8855444,BEN,WKM,6.0,79057.44,,,,,,,,,,,,
2026-01-31,INITIAL,8856201,BEN,WKM,2.6,34258.22,,,,,,,,,,,,
2026-01-31,INITIAL,7993562,HAY,BEN,18.4,15743.04,,,,,,,,,,,,
2026-01-31,INITIAL,7993364,HAY,BEN,10.0,8556.0,,,,,,,,,,,,
2026-01-31,INITIAL,7993365,HAY,BEN,10.0,8556.0,,,,,,,,,,,,
2026-01-31,INITIAL,7993375,HAY,BEN,16.3,13946.28,,,,,,,,,,,,
2026-01-31,INITIAL,7993104,INV,BEN,9.7,27929.02,,,,,,,,,,,,
2026-01-31,INITIAL,7993212,INV,BEN,9.7,27929.02,,,,,,,,,,,,
2026-01-31,INITIAL,7993162,INV,BEN,9.7,27929.02,,,,,,,,,,,,
2026-01-31,INITIAL,7993500,ISL,BEN,0.1,2.23,,,,,,,,,,,,
2026-01-31,INITIAL,7993638,ISL,BEN,1.0,22.32,,,,,,,,,,,,
2026-01-31,INITIAL,7993833,ISL,BEN,7.1,158.47,,,,,,,,,,,,
2026-01-31,INITIAL,7993865,ISL,BEN,0.0,522.29,,,,,,,,,,,,
2026-01-31,INITIAL,7993561,BEN,HAY,2.0,29254.08,,,,,,,,,,,,
2026-01-31,INITIAL,7993017,BEN,HAY,0.4,5850.82,,,,,,,,,,,,
2026-01-31,INITIAL,7993163,INV,HAY,0.0,14005.06,,,,,,,,,,,,
2026-01-31,INITIAL,7993105,INV,HAY,0.0,14005.06,,,,,,,,,,,,
2026-01-31,INITIAL,7993213,INV,HAY,0.0,14005.06,,,,,,,,,,,,
2026-01-31,INITIAL,7992981,OTA,HAY,5.0,3496.8,,,,,,,,,,,,
2026-01-31,INITIAL,7993377,OTA,HAY,40.8,-556107.26,,,,,,,,,,,,
2026-01-31,INITIAL,7993564,WKM,HAY,14.2,33596.06,,,,,,,,,,,,
2026-01-31,INITIAL,7993570,WKM,HAY,2.0,4731.84,,,,,,,,,,,,
2026-01-31,INITIAL,7993554,BEN,INV,3.6,19364.83,,,,,,,,,,,,
2026-01-31,INITIAL,7993574,BEN,INV,1.2,6454.94,,,,,,,,,,,,
2026-01-31,INITIAL,7993200,BEN,ISL,0.0,27323.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993150,BEN,ISL,0.0,27323.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993092,BEN,ISL,0.0,27323.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993557,BEN,ISL,34.4,375969.98,,,,,,,,,,,,
2026-01-31,INITIAL,7993572,BEN,ISL,4.4,48089.18,,,,,,,,,,,,
2026-01-31,INITIAL,7993378,BEN,ISL,16.9,184328.98,,,,,,,,,,,,
2026-01-31,INITIAL,7993164,INV,ISL,5.6,56954.69,,,,,,,,,,,,
2026-01-31,INITIAL,7993106,INV,ISL,5.6,56954.69,,,,,,,,,,,,
2026-01-31,INITIAL,7993214,INV,ISL,5.6,56954.69,,,,,,,,,,,,
2026-01-31,INITIAL,7993542,KIK,ISL,0.3,4.46,,,,,,,,,,,,
2026-01-31,INITIAL,7993841,KIK,ISL,7.9,117.55,,,,,,,,,,,,
2026-01-31,INITIAL,7993862,KIK,ISL,0.0,547.58,,,,,,,,,,,,
2026-01-31,INITIAL,7993026,BEN,KIK,3.9,63922.25,,,,,,,,,,,,
2026-01-31,INITIAL,7993201,BEN,KIK,1.9,31141.61,,,,,,,,,,,,
2026-01-31,INITIAL,7993093,BEN,KIK,1.9,31141.61,,,,,,,,,,,,
2026-01-31,INITIAL,7993151,BEN,KIK,1.9,31141.61,,,,,,,,,,,,
2026-01-31,INITIAL,7993215,INV,KIK,2.1,32810.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993107,INV,KIK,2.1,32810.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993165,INV,KIK,2.1,32810.4,,,,,,,,,,,,
2026-01-31,INITIAL,7993221,ISL,KIK,5.1,27850.9,,,,,,,,,,,,
2026-01-31,INITIAL,7993171,ISL,KIK,5.1,27850.9,,,,,,,,,,,,
2026-01-31,INITIAL,7993113,ISL,KIK,5.1,27850.9,,,,,,,,,,,,
2026-01-31,INITIAL,7993559,ISL,KIK,13.0,70992.48,,,,,,,,,,,,
2026-01-31,INITIAL,7993573,ISL,KIK,0.2,1092.19,,,,,,,,,,,,
2026-01-31,INITIAL,7993094,BEN,OTA,9.7,309834.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993152,BEN,OTA,9.7,309834.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993202,BEN,OTA,9.7,309834.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993568,BEN,OTA,1.0,28956.48,,,,,,,,,,,,
2026-01-31,INITIAL,7993380,BEN,OTA,8.9,243873.53,,,,,,,,,,,,
2026-01-31,INITIAL,7993209,HAY,OTA,8.8,126099.07,,,,,,,,,,,,
2026-01-31,INITIAL,7993101,HAY,OTA,8.8,126099.07,,,,,,,,,,,,
2026-01-31,INITIAL,7993159,HAY,OTA,8.8,126099.07,,,,,,,,,,,,
2026-01-31,INITIAL,7993108,INV,OTA,1.2,47753.64,,,,,,,,,,,,
2026-01-31,INITIAL,7993166,INV,OTA,1.2,47753.64,,,,,,,,,,,,
2026-01-31,INITIAL,7993216,INV,OTA,1.2,47753.64,,,,,,,,,,,,
2026-01-31,INITIAL,7993196,WKM,OTA,0.0,17918.5,,,,,,,,,,,,
2026-01-31,INITIAL,7993246,WKM,OTA,0.0,17918.5,,,,,,,,,,,,
2026-01-31,INITIAL,7993138,WKM,OTA,0.0,17918.5,,,,,,,,,,,,
2026-01-31,INITIAL,7993565,WKM,OTA,1.0,9954.72,,,,,,,,,,,,
2026-01-31,INITIAL,7993569,WKM,OTA,42.7,398380.75,,,,,,,,,,,,
2026-01-31,INITIAL,7992963,WKM,OTA,23.1,215517.46,,,,,,,,,,,,
2026-01-31,INITIAL,7993381,WKM,OTA,7.8,72772.13,,,,,,,,,,,,
2026-01-31,INITIAL,7993095,BEN,RDF,1.3,45825.19,,,,,,,,,,,,
2026-01-31,INITIAL,7993203,BEN,RDF,1.3,45825.19,,,,,,,,,,,,
2026-01-31,INITIAL,7993153,BEN,RDF,1.3,45825.19,,,,,,,,,,,,
2026-01-31,INITIAL,7993210,HAY,RDF,3.2,23022.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993160,HAY,RDF,3.2,23022.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993102,HAY,RDF,3.2,23022.34,,,,,,,,,,,,
2026-01-31,INITIAL,7993197,WKM,RDF,7.3,8576.83,,,,,,,,,,,,
2026-01-31,INITIAL,7993139,WKM,RDF,7.3,8576.83,,,,,,,,,,,,
2026-01-31,INITIAL,7993247,WKM,RDF,7.3,8576.83,,,,,,,,,,,,
2026-01-31,INITIAL,7993204,BEN,WKM,1.4,53233.2,,,,,,,,,,,,
2026-01-31,INITIAL,7993154,BEN,WKM,1.4,53233.2,,,,,,,,,,,,
2026-01-31,INITIAL,7993096,BEN,WKM,1.4,53233.2,,,,,,,,,,,,
2026-01-31,INITIAL,7993211,HAY,WKM,3.7,24665.09,,,,,,,,,,,,
2026-01-31,INITIAL,7993103,HAY,WKM,3.7,24665.09,,,,,,,,,,,,
2026-01-31,INITIAL,7993161,HAY,WKM,3.7,24665.09,,,,,,,,,,,,
2026-01-31,INITIAL,7993080,RDF,WKM,13.3,7817.21,,,,,,,,,,,,
2026-01-31,INITIAL,7993566,RDF,WKM,11.8,6935.57,,,,,,,,,,,,
2026-01-31,INITIAL,7992969,RDF,WKM,14.9,8757.62,,,,,,,,,,,,
2026-01-31,INITIAL,7993791,RDF,WKM,0.0,176.33,,,,,,,,,,,,
2026-01-31,INITIAL,7993809,RDF,WKM,1.8,1057.97,,,,,,,,,,,,
2026-01-31,INITIAL,7994938,HAY,BEN,9.8,5905.87,,,,,,,,,,,,
2026-01-31,INITIAL,7995320,HAY,BEN,23.0,13860.72,,,,,,,,,,,,
2026-01-31,INITIAL,7994876,HAY,BEN,10.6,6387.98,,,,,,,,,,,,
2026-01-31,INITIAL,7995124,HAY,BEN,5.0,3013.2,,,,,,,,,,,,
2026-01-31,INITIAL,7995121,HAY,BEN,10.0,6026.4,,,,,,,,,,,,
2026-01-31,INITIAL,7995122,HAY,BEN,10.0,6026.4,,,,,,,,,,,,
2026-01-31,INITIAL,7995123,HAY,BEN,10.0,6026.4,,,,,,,,,,,,
2026-01-31,INITIAL,7995132,HAY,BEN,13.0,7834.32,,,,,,,,,,,,
2026-01-31,INITIAL,7995260,INV,BEN,0.0,723.17,,,,,,,,,,,,
2026-01-31,INITIAL,7994947,INV,BEN,17.2,20730.82,,,,,,,,,,,,
